Tagset	Seed	Epoch	Dataset	Loss	Accuracy.seqeval	Precision.seqeval	Recall.seqeval	F1.seqeval	Accuracy.NCRFpp	Precision.NCRFpp	Recall.NCRFpp	F1.NCRFpp
BIO	7	1	Dev	47889.506816864014	0.9597173007281647	0.8699741792696422	0.7938404577583306	0.8301654347060894	0.9597173007281647	0.8699741792696422	0.7938404577583306	0.8301654347060894
BIO	7	1	Test	47889.506816864014	0.9534187574028211	0.838778685336445	0.7636331444759207	0.7994439295644116	0.9534187574028211	0.8389418401089282	0.7636331444759207	0.7995180276207249
BIO	7	2	Dev	27442.98828125	0.9690432615552353	0.8951048951048951	0.840121171322787	0.8667419046792257	0.9690432615552353	0.8952654232424677	0.840121171322787	0.8668171557562077
BIO	7	2	Test	27442.98828125	0.9609777107785076	0.8561695685087055	0.8009915014164306	0.8276619099890229	0.9609777107785076	0.8561695685087055	0.8009915014164306	0.8276619099890229
BIO	7	3	Dev	22398.564170837402	0.9730150695066392	0.9152146578049218	0.8574554022214742	0.885394039447389	0.9730150695066392	0.9152146578049218	0.8574554022214742	0.885394039447389
BIO	7	3	Test	22398.564170837402	0.9637127167007645	0.8734105143290947	0.8148016997167139	0.8430887606485298	0.9637127167007645	0.8735763097949886	0.8148016997167139	0.8431659948699157
BIO	7	4	Dev	19727.702850341797	0.9747868073673144	0.9143714689265536	0.8715920565466173	0.8924694123729106	0.9747868073673144	0.9143714689265536	0.8715920565466173	0.8924694123729106
BIO	7	4	Test	19727.702850341797	0.9653063421987724	0.8704151927015453	0.8277266288951841	0.8485343497595063	0.9653063421987724	0.8704151927015453	0.8277266288951841	0.8485343497595063
BIO	7	5	Dev	17402.582801818848	0.9772594525135314	0.9189283838206969	0.8832043083136991	0.9007122629365829	0.9772594525135314	0.9190893169877408	0.8832043083136991	0.9007895640233436
BIO	7	5	Test	17402.582801818848	0.9685151286744912	0.8799852289512555	0.8438385269121813	0.8615328994938539	0.9685151286744912	0.8801477377654663	0.8438385269121813	0.8616107746542528
BIO	7	6	Dev	15723.932495117188	0.9779798294458939	0.9215823560301067	0.8860652978795018	0.9034749034749036	0.9779798294458939	0.9217436974789915	0.8860652978795018	0.9035524283507808
BIO	7	6	Test	15723.932495117188	0.9690965866264671	0.8813465783664459	0.8482648725212465	0.8644893540238182	0.9690965866264671	0.8813465783664459	0.8482648725212465	0.8644893540238182
