Tagset	Seed	Epoch	Dataset	Loss	Accuracy.seqeval	Precision.seqeval	Recall.seqeval	F1.seqeval	Accuracy.NCRFpp	Precision.NCRFpp	Recall.NCRFpp	F1.NCRFpp
BMES	4	1	Dev	54889.387564085424	0.9739885518476695	0.8470222513089005	0.8712554695388758	0.8589679774348764	0.9739885518476695	0.8868956090893559	0.8736115785930663	0.8802034760491734
BMES	4	1	Test	54889.387564085424	0.9684720577150856	0.8172746042670337	0.8410056657223796	0.8289703315881326	0.9684720577150856	0.8563486370157819	0.8454320113314447	0.850855310049893
BMES	4	2	Dev	26443.778153538704	0.9788364939060006	0.8741143516230021	0.8927970380343319	0.8833569228207476	0.9788364939060006	0.9062127659574468	0.8959946146078761	0.901074722856901
BMES	4	2	Test	26443.778153538704	0.9723915150209971	0.8479126970379353	0.8666784702549575	0.8571928902898169	0.9723915150209971	0.8772995177710305	0.8696883852691218	0.8734773717435762
BMES	4	3	Dev	21848.01952387765	0.9816790623418091	0.8954680780681442	0.9111410299562437	0.9032365699032365	0.9816790623418091	0.9205432937181663	0.9124873779872097	0.9164976335361731
BMES	4	3	Test	21848.01952387765	0.9742651017551416	0.8582474226804123	0.8843838526912181	0.8711196372514824	0.9742651017551416	0.8863113157428724	0.8861543909348442	0.8862328463922089
BMES	4	4	Dev	19124.146123841405	0.9823410303337098	0.8939518111784953	0.9178727701110737	0.9057543801378394	0.9823410303337098	0.914046822742475	0.9198922921575228	0.9169602415702064
BMES	4	4	Test	19124.146123841405	0.9742651017551416	0.8529911624745071	0.8886331444759207	0.8704474505723205	0.9742651017551416	0.8763712345464043	0.8911118980169972	0.8836800983232377
BMES	4	5	Dev	16505.95375653275	0.9835481484365873	0.9016798418972332	0.9214069336923595	0.911436657233228	0.9835481484365873	0.9222745625841184	0.9225849882194548	0.922429749284873
BMES	4	5	Test	16505.95375653275	0.9757079788952299	0.8662650602409638	0.8911118980169972	0.8785128294641298	0.9757079788952299	0.8885361552028219	0.8919971671388102	0.8902632974023679
BMES	4	6	Dev	15216.203940987587	0.9842685253689498	0.9128333333333334	0.921743520700101	0.9172667894824988	0.9842685253689498	0.9340696686491079	0.925109390777516	0.9295679377695105
BMES	4	6	Test	15216.203940987587	0.9762032949283945	0.8749347712645678	0.8905807365439093	0.8826884267789769	0.9762032949283945	0.8967604129583482	0.8919971671388102	0.8943724480738505
BMES	4	7	Dev	13855.872888207436	0.9844826914839765	0.9107498341074983	0.9239313362504208	0.9172932330827067	0.9844826914839765	0.9315834038950043	0.925782564792999	0.9286739258884106
BMES	4	7	Test	13855.872888207436	0.9763325078066114	0.8748913987836664	0.8914660056657224	0.8831009383495572	0.9763325078066114	0.8939904272292146	0.8928824362606232	0.8934360882274781
BMES	4	8	Dev	12926.715060111135	0.9848136754799268	0.9146706586826348	0.9254459777852575	0.9200267692822487	0.9848136754799268	0.9328927300457549	0.926455738808482	0.9296630921219284
BMES	4	8	Test	12926.715060111135	0.9773016043932379	0.8812087530392497	0.898371104815864	0.8897071716640365	0.9773016043932379	0.8988126882863725	0.8980169971671388	0.8984146665485785
BMES	4	9	Dev	12196.758791074157	0.9852809470036213	0.913547532295462	0.9283069673510602	0.9208681135225375	0.9852809470036213	0.9335133310833614	0.9309996634129922	0.9322548028311425
BMES	4	9	Test	12196.758791074157	0.9774308172714548	0.8799444829979182	0.8980169971671388	0.8888888888888888	0.9774308172714548	0.89567519858782	0.898371104815864	0.8970211261380713
BMES	4	10	Dev	11130.205017343163	0.9856508702932129	0.9201666666666667	0.929148434870414	0.9246357394071344	0.9856508702932129	0.9382422802850356	0.9306630764052508	0.9344373099019939
BMES	4	10	Test	11130.205017343163	0.977861526865511	0.8900945047252362	0.9004957507082153	0.8952649181482133	0.977861526865511	0.9031799609166815	0.9001416430594901	0.9016582424403653
BMES	4	11	Dev	10915.833111256361	0.9856508702932129	0.9178968319787693	0.9313362504207338	0.9245677052877787	0.9856508702932129	0.9354729729729729	0.9320094244362168	0.9337379868487606
BMES	4	11	Test	10915.833111256361	0.9773016043932379	0.8789082743133529	0.9008498583569405	0.8897438139372212	0.9773016043932379	0.8982004234297812	0.9013810198300283	0.8997879109225874
BMES	4	12	Dev	10341.927936221735	0.9858845060550602	0.9239893083862345	0.9308313699091215	0.9273977196512407	0.9858845060550602	0.9394299287410927	0.931841130932346	0.9356201419398446
BMES	4	12	Test	10341.927936221735	0.9781630235813503	0.886858137510879	0.9020892351274787	0.8944088475379619	0.9781630235813503	0.9017699115044248	0.9020892351274787	0.9019295450522216
BMES	4	13	Dev	9476.895662225783	0.9860207935828044	0.9230512991339107	0.9326825984516998	0.9278419554662648	0.9860207935828044	0.9392705682782019	0.931841130932346	0.9355410999408634
BMES	4	13	Test	9476.895662225783	0.9779261333046193	0.8861420612813371	0.9012039660056658	0.8936095505617978	0.9779261333046193	0.9020718965822561	0.9019121813031161	0.90199203187251
BMES	4	14	Dev	9323.907718293834	0.9864685954596784	0.9254254254254254	0.9335240659710535	0.9294571045576406	0.9864685954596784	0.9395065900642109	0.9357118815213733	0.9376053962900506
BMES	4	14	Test	9323.907718293834	0.9783999138580812	0.887843956809474	0.9026203966005666	0.895171202809482	0.9783999138580812	0.9010250972074938	0.9026203966005666	0.9018220413939501
BMES	4	15	Dev	8913.258478976786	0.9864685954596784	0.923217550274223	0.9348704140020195	0.9290074420938206	0.9864685954596784	0.9404096834264432	0.9348704140020195	0.9376318676681576
