Tagset	Seed	Epoch	Dataset	Loss	Accuracy.seqeval	Precision.seqeval	Recall.seqeval	F1.seqeval	Accuracy.NCRFpp	Precision.NCRFpp	Recall.NCRFpp	F1.NCRFpp
BIO	6	1	Dev	49085.590247273445	0.9729955998598185	0.8194687450294258	0.8670481319421071	0.8425872925014309	0.9729955998598185	0.8721804511278195	0.858970043756311	0.86552484314058
BIO	6	1	Test	49085.590247273445	0.9666200064606439	0.7923841059602649	0.8473796033994334	0.8189596167008898	0.9666200064606439	0.8462774504552758	0.8392351274787535	0.8427415770290693
BIO	6	2	Dev	23251.567887524143	0.9791480082551303	0.8672580910136356	0.8884214069336923	0.8777121955274751	0.9791480082551303	0.8956343792633015	0.8838774823291821	0.8897170930035576
BIO	6	2	Test	23251.567887524143	0.9731667922902982	0.8412698412698413	0.863314447592068	0.8521495980426426	0.9731667922902982	0.8665239114917915	0.8597733711048159	0.8631354425879844
BIO	6	3	Dev	19440.813852369785	0.9808613371753436	0.8763475988239138	0.902894648266577	0.889423076923077	0.9808613371753436	0.9027566379164552	0.8983507236620667	0.9005482918599748
BIO	6	3	Test	19440.813852369785	0.9735975018843545	0.8408002735978112	0.8705736543909348	0.855427974947808	0.9735975018843545	0.8667139312300602	0.8657932011331445	0.866253321523472
BIO	6	4	Dev	16913.020508844405	0.9835286787897668	0.8929452392698569	0.9138337260181757	0.9032687349247276	0.9835286787897668	0.9117053481331988	0.912319084483339	0.9120121130551817
BIO	6	4	Test	16913.020508844405	0.9756649079358243	0.8574625580995008	0.8819050991501416	0.8695120886794099	0.9756649079358243	0.876124933827422	0.87907223796034	0.8775961113566063
BIO	6	5	Dev	15127.454246520996	0.9843464039562322	0.903893951946976	0.9180410636149444	0.9109125824496951	0.9843464039562322	0.923103038533356	0.9151800740491417	0.9191244823797853
BIO	6	5	Test	15127.454246520996	0.9765909335630452	0.8663904712584153	0.8886331444759207	0.8773708591906302	0.9765909335630452	0.8891060956104496	0.8858002832861189	0.887450110864745
BIO	6	6	Dev	13570.563767559826	0.9842685253689498	0.9009277667329357	0.9151800740491417	0.9079979963265988	0.9842685253689498	0.9231948228882834	0.912319084483339	0.9177247333671914
BIO	6	6	Test	13570.563767559826	0.9759017982125552	0.8595398719944646	0.8797804532577904	0.8695423921602939	0.9759017982125552	0.8846840414137808	0.8774787535410765	0.8810666666666667
BIO	6	7	Dev	12734.22729498148	0.9853782952377244	0.9094383516118312	0.921070346684618	0.9152173913043478	0.9853782952377244	0.9290816326530612	0.9193874116459104	0.9242091016748434
BIO	6	7	Test	12734.22729498148	0.9777107785075912	0.8722665741062131	0.8898725212464589	0.8809815950920246	0.9777107785075912	0.8932263814616755	0.8872167138810199	0.8902114052229525
BIO	6	8	Dev	11881.797913786024	0.9854367041781862	0.9124792013311148	0.9229215752271962	0.9176706827309238	0.9854367041781862	0.9293118096856414	0.920397172669135	0.9248330092162004
BIO	6	8	Test	11881.797913786024	0.9778830623452137	0.872724119993064	0.8911118980169972	0.8818221638195358	0.9778830623452137	0.8931935311889106	0.8898725212464589	0.891529933481153
BIO	6	9	Dev	10896.725838690996	0.986040263229625	0.9147698953314504	0.9266240323123528	0.9206588077919906	0.986040263229625	0.9316485753052918	0.924436216762033	0.9280283831728333
BIO	6	9	Test	10896.725838690996	0.9774523527511575	0.8752605976372481	0.8919971671388102	0.8835496317081725	0.9774523527511575	0.8925399644760214	0.8896954674220963	0.891115446001064
BIO	6	10	Dev	10454.867068171501	0.9867606401619875	0.9192205196535643	0.9288118478626725	0.92399129415704	0.9867606401619875	0.9347826086956522	0.9262874453046113	0.9305156382079459
BIO	6	10	Test	10454.867068171501	0.978766017013029	0.8798051835101757	0.8955382436260623	0.8876020005264544	0.978766017013029	0.8987184051263795	0.8939447592067988	0.8963252263447541
BIO	6	11	Dev	9677.642494393513	0.9869358669833729	0.9133962576585527	0.9283069673510602	0.9207912528169601	0.9869358669833729	0.9317874069058903	0.926455738808482	0.9291139240506329
