Tagset	Seed	Epoch	Dataset	Loss	Accuracy.seqeval	Precision.seqeval	Recall.seqeval	F1.seqeval	Accuracy.NCRFpp	Precision.NCRFpp	Recall.NCRFpp	F1.NCRFpp
BMES	6	1	Dev	42720.78091430664	0.9719052996378645	0.8820931022765885	0.8737798720969371	0.8779168075752453	0.9719052996378645	0.882803197822759	0.8734432850891956	0.8780982996362406
BMES	6	1	Test	42720.78091430664	0.9606116076235598	0.845457771469127	0.8436614730878187	0.8445586671393124	0.9606116076235598	0.8449928977272727	0.8425991501416431	0.8437943262411347
BMES	6	2	Dev	17211.49960708618	0.9786028581441533	0.901987201077804	0.9013800067317401	0.9016835016835016	0.9786028581441533	0.9021391275054741	0.9013800067317401	0.9017594073575216
BMES	6	2	Test	17211.49960708618	0.9725853343383224	0.8776952986921174	0.8792492917847026	0.8784716079957545	0.9725853343383224	0.8774752475247525	0.8787181303116147	0.8780962491153573
BMES	6	3	Dev	13954.089813232422	0.9807250496475994	0.9134097035040432	0.9124873779872097	0.9129483077959253	0.9807250496475994	0.9134097035040432	0.9124873779872097	0.9129483077959253
BMES	6	3	Test	13954.089813232422	0.9718961989878324	0.8775402014490192	0.8792492917847026	0.8783939152737242	0.9718961989878324	0.8774752475247525	0.8787181303116147	0.8780962491153573
BMES	6	4	Dev	12124.078643798828	0.9823215606868891	0.921830153638359	0.9188825311342982	0.9203539823008849	0.9823215606868891	0.9219858156028369	0.9188825311342982	0.9204315576534053
BMES	6	4	Test	12124.078643798828	0.9750619145041456	0.8907161803713528	0.8918201133144475	0.89126780500752	0.9750619145041456	0.8905199858507251	0.8914660056657224	0.8909927446469652
BMES	6	5	Dev	10789.391235351562	0.9836260270238698	0.9275681164325605	0.922416694715584	0.9249852333136445	0.9836260270238698	0.9275681164325605	0.922416694715584	0.9249852333136445
BMES	6	5	Test	10789.391235351562	0.9760310110907721	0.8993252840909091	0.8967776203966006	0.8980496453900709	0.9760310110907721	0.8989701704545454	0.8964235127478754	0.8976950354609929
BMES	6	6	Dev	9912.009399414062	0.984015419960282	0.9337410805300713	0.9249410972736453	0.9293202570172472	0.984015419960282	0.9337410805300713	0.9249410972736453	0.9293202570172472
BMES	6	6	Test	9912.009399414062	0.9754495531387962	0.8984555299130126	0.8960694050991501	0.8972608811275595	0.9754495531387962	0.8981004793183028	0.8957152974504249	0.8969063026327453
