Tagset	Seed	Epoch	Dataset	Loss	Accuracy.seqeval	Precision.seqeval	Recall.seqeval	F1.seqeval	Accuracy.NCRFpp	Precision.NCRFpp	Recall.NCRFpp	F1.NCRFpp
BMES	0	1	Dev	57975.007902264595	0.9737938553794634	0.8486186038907961	0.8736115785930663	0.8609337424330374	0.9737938553794634	0.8836893862326213	0.877145742174352	0.8804054054054056
BMES	0	1	Test	57975.007902264595	0.966835361257672	0.806013249532869	0.8401203966005666	0.82271348071088	0.966835361257672	0.8486352357320099	0.8477337110481586	0.8481842338352524
BMES	0	2	Dev	26397.108856260777	0.9782134652077411	0.8668836452400326	0.8964994951194883	0.8814428725076527	0.9782134652077411	0.896112600536193	0.9000336587007741	0.8980688497061292
BMES	0	2	Test	26397.108856260777	0.9708194250026919	0.8315345699831366	0.8730524079320113	0.8517878735532907	0.9708194250026919	0.8669580419580419	0.8780099150141643	0.8724489795918366
BMES	0	3	Dev	21766.433661341667	0.9802577781239048	0.8791639451338994	0.9060922248401212	0.8924249958561247	0.9802577781239048	0.9060030267361695	0.9067653988556041	0.9063840524854908
BMES	0	3	Test	21766.433661341667	0.9738774631204911	0.8490373147043789	0.8822592067988668	0.8653295128939827	0.9738774631204911	0.8795286669011607	0.8854461756373938	0.8824775013234515
BMES	0	4	Dev	18904.07174694538	0.9812701997585764	0.8943615257048093	0.9076068663749579	0.9009355162044771	0.9812701997585764	0.9224064262519227	0.908280040390441	0.9152887306029
BMES	0	4	Test	18904.07174694538	0.9737267147625713	0.8600973236009732	0.8762393767705382	0.8680933169619365	0.9737267147625713	0.8899856424982053	0.8780099150141643	0.8839572192513369
BMES	0	5	Dev	16913.17372156307	0.983470269849305	0.9074135638297872	0.9187142376304275	0.9130289346044489	0.983470269849305	0.9316049803854682	0.9192191181420397	0.9253706056755613
BMES	0	5	Test	16913.17372156307	0.9755141595779045	0.8689858082381446	0.8889872521246459	0.8788727463679328	0.9755141595779045	0.8976561102164967	0.8882790368271954	0.8929429563050636
BMES	0	6	Dev	15441.917460978031	0.9843269343094116	0.9156385461820606	0.9242679232581622	0.9199329983249581	0.9843269343094116	0.9325403568394223	0.9235947492426793	0.9280459964488036
BMES	0	6	Test	15441.917460978031	0.9766770754818563	0.8768267223382046	0.8923512747875354	0.8845208845208845	0.9766770754818563	0.8995718872636461	0.8928824362606232	0.8962146792251644
