Tagset	Seed	Epoch	Dataset	Loss	Accuracy.seqeval	Precision.seqeval	Recall.seqeval	F1.seqeval	Accuracy.NCRFpp	Precision.NCRFpp	Recall.NCRFpp	F1.NCRFpp
BMES	8	1	Dev	49172.23847866058	0.958023441454772	0.8975664968873798	0.8007404914170313	0.8463933113937562	0.958023441454772	0.8980747451868629	0.8007404914170313	0.8466192170818506
BMES	8	1	Test	49172.23847866058	0.9511575320340261	0.859406337745688	0.7586756373937678	0.8059055858566861	0.9511575320340261	0.8593216937587799	0.7581444759206799	0.8055686200733704
BMES	8	2	Dev	26687.626769065857	0.9687901561465675	0.9072883172561629	0.8547627061595422	0.8802426343154246	0.9687901561465675	0.9072883172561629	0.8547627061595422	0.8802426343154246
BMES	8	2	Test	26687.626769065857	0.9611284591364273	0.8699585375047116	0.8172804532577904	0.842797151725397	0.9611284591364273	0.8700490380988306	0.8167492917847026	0.8425570776255707
BMES	8	3	Dev	21659.465995788574	0.9710291655309373	0.9150826079232546	0.8668798384382362	0.8903292714544983	0.9710291655309373	0.9152452025586354	0.8668798384382362	0.8904062229904927
BMES	8	3	Test	21659.465995788574	0.9623344459997847	0.8720254824807945	0.8240084985835694	0.8473372781065089	0.9623344459997847	0.8719775070290534	0.8236543909348442	0.8471273786761359
BMES	8	4	Dev	18620.602027893066	0.9739496125540282	0.9205065072106929	0.8808481992595086	0.9002407980736153	0.9739496125540282	0.9206684256816183	0.8808481992595086	0.9003182248215361
BMES	8	4	Test	18620.602027893066	0.9650694519220415	0.8808597368908653	0.84171388101983	0.8608420099592576	0.9650694519220415	0.8806523350630097	0.8413597733711048	0.8605577689243028
BMES	8	5	Dev	16765.46657562256	0.9756240021806004	0.9210526315789473	0.8894311679569169	0.9049657534246576	0.9756240021806004	0.9210526315789473	0.8894311679569169	0.9049657534246576
BMES	8	5	Test	16765.46657562256	0.9680413481210294	0.8856827789009373	0.8532223796033994	0.8691496077193616	0.9680413481210294	0.8858455882352941	0.8532223796033994	0.8692279942279942
BMES	8	6	Dev	14908.155288696289	0.9770647560453254	0.9274629468177855	0.8951531470885223	0.9110216665239359	0.9770647560453254	0.9274629468177855	0.8951531470885223	0.9110216665239359
BMES	8	6	Test	14908.155288696289	0.9687304834715194	0.889320029563932	0.8521600566572238	0.8703435804701628	0.9687304834715194	0.8894843836629089	0.8521600566572238	0.8704222804955241
BMES	8	7	Dev	13822.016387939453	0.9779603597990733	0.929852045256745	0.8990238976775496	0.9141781466586806	0.9779603597990733	0.929852045256745	0.8990238976775496	0.9141781466586806
BMES	8	7	Test	13822.016387939453	0.9694626897814149	0.8909525560867966	0.8578257790368272	0.8740754104275663	0.9694626897814149	0.8909525560867966	0.8578257790368272	0.8740754104275663
BMES	8	8	Dev	12884.000885009766	0.9780577080331763	0.9292788879235447	0.9000336587007741	0.91442250149611	0.9780577080331763	0.9292788879235447	0.9000336587007741	0.91442250149611
BMES	8	8	Test	12884.000885009766	0.9703025734898245	0.8938475665748393	0.8617209631728046	0.8774903092040025	0.9703025734898245	0.89366391184573	0.8615439093484419	0.8773100153249797
BMES	8	9	Dev	11841.065856933594	0.9796152797788248	0.9334719334719335	0.9067653988556041	0.9199248762164931	0.9796152797788248	0.9334719334719335	0.9067653988556041	0.9199248762164931
BMES	8	9	Test	11841.065856933594	0.9705394637665554	0.891941391941392	0.8622521246458924	0.8768455167446886	0.9705394637665554	0.8917582417582418	0.8620750708215298	0.8766654663305726
BMES	8	10	Dev	11302.141770362854	0.979011720727386	0.9342036553524804	0.9032312352743184	0.9184564045520663	0.979011720727386	0.9342036553524804	0.9032312352743184	0.9184564045520663
BMES	8	10	Test	11302.141770362854	0.9703456444492301	0.8970154753131908	0.8620750708215298	0.8791982665222102	0.9703456444492301	0.8970154753131908	0.8620750708215298	0.8791982665222102
BMES	8	11	Dev	10651.444519042969	0.9794205833106188	0.931058255773871	0.9091215079097947	0.9199591280653951	0.9794205833106188	0.931058255773871	0.9091215079097947	0.9199591280653951
BMES	8	11	Test	10651.444519042969	0.9712070636373425	0.8917151162790697	0.8689801699716714	0.8802008608321378	0.9712070636373425	0.8917151162790697	0.8689801699716714	0.8802008608321378
BMES	8	12	Dev	10236.25814819336	0.9807639889412406	0.9385416666666667	0.9097946819252777	0.9239446248504529	0.9807639889412406	0.9385416666666667	0.9097946819252777	0.9239446248504529
BMES	8	12	Test	10236.25814819336	0.9718531280284268	0.9001287474710318	0.8665014164305949	0.8829950383400993	0.9718531280284268	0.9001287474710318	0.8665014164305949	0.8829950383400993
BMES	8	13	Dev	9666.876441955566	0.9807055800007788	0.940633704735376	0.9092898014136654	0.9246962176963889	0.9807055800007788	0.940633704735376	0.9092898014136654	0.9246962176963889
BMES	8	13	Test	9666.876441955566	0.9721546247442662	0.9014551482777675	0.8665014164305949	0.8836327525503295	0.9721546247442662	0.9014551482777675	0.8665014164305949	0.8836327525503295
BMES	8	14	Dev	9438.55093383789	0.9805303531793933	0.9408067050811943	0.9067653988556041	0.9234724483674693	0.9805303531793933	0.9408067050811943	0.9067653988556041	0.9234724483674693
BMES	8	14	Test	9438.55093383789	0.9720254118660493	0.9044526901669759	0.8631373937677054	0.8833121942380867	0.9720254118660493	0.9044526901669759	0.8631373937677054	0.8833121942380867
BMES	8	15	Dev	8696.532104492188	0.9813870176395	0.9375431331953071	0.9145069000336588	0.9258817515760777	0.9813870176395	0.9375431331953071	0.9145069000336588	0.9258817515760777
BMES	8	15	Test	8696.532104492188	0.9725422633789168	0.899945225488406	0.8726983002832861	0.8861123595505618	0.9725422633789168	0.899945225488406	0.8726983002832861	0.8861123595505618
BMES	8	16	Dev	8431.859954833984	0.9813870176395	0.939304859069687	0.9141703130259172	0.9265671641791045	0.9813870176395	0.939304859069687	0.9141703130259172	0.9265671641791045
BMES	8	16	Test	8431.859954833984	0.9724130505006999	0.9014678899082569	0.8698654390934845	0.8853847540097316	0.9724130505006999	0.9014678899082569	0.8698654390934845	0.8853847540097316
BMES	8	17	Dev	8207.036254882812	0.981094972937191	0.9387860971813937	0.913665432514305	0.9260554371002132	0.981094972937191	0.9387860971813937	0.913665432514305	0.9260554371002132
BMES	8	17	Test	8207.036254882812	0.9721115537848606	0.898444647758463	0.8693342776203966	0.8836497795374787	0.9721115537848606	0.898444647758463	0.8693342776203966	0.8836497795374787
BMES	8	18	Dev	7936.339645385742	0.9821463338655037	0.9385436391805818	0.9175361831033322	0.9279210279976171	0.9821463338655037	0.9385436391805818	0.9175361831033322	0.9279210279976171
BMES	8	18	Test	7936.339645385742	0.9732960051685151	0.9013493800145879	0.8751770538243626	0.8880704275961193	0.9732960051685151	0.9013493800145879	0.8751770538243626	0.8880704275961193
BMES	8	19	Dev	7662.46875	0.9822436820996067	0.9389865563598759	0.9168630090878492	0.9277929155313351	0.9822436820996067	0.9389865563598759	0.9168630090878492	0.9277929155313351
BMES	8	19	Test	7662.46875	0.972972972972973	0.8998725650828326	0.8751770538243626	0.8873530203751906	0.972972972972973	0.8998725650828326	0.8751770538243626	0.8873530203751906
BMES	8	20	Dev	7351.896331787109	0.9820489856314006	0.9411256906077348	0.9173678895994615	0.9290949377876256	0.9820489856314006	0.9411256906077348	0.9173678895994615	0.9290949377876256
