Tagset	Seed	Epoch	Dataset	Loss	Accuracy.seqeval	Precision.seqeval	Recall.seqeval	F1.seqeval	Accuracy.NCRFpp	Precision.NCRFpp	Recall.NCRFpp	F1.NCRFpp
BMES	4	1	Dev	52771.374910622835	0.9732487052684864	0.8410357259914782	0.863682261864692	0.8522085685818666	0.9732487052684864	0.8806429548563611	0.8667115449343655	0.8736217133163698
BMES	4	1	Test	52771.374910622835	0.9660816194680737	0.8077186963979417	0.8337464589235127	0.8205262240808502	0.9660816194680737	0.8477521046032599	0.8379957507082153	0.8428456949514738
BMES	4	2	Dev	26917.234580099583	0.9778630115649702	0.8727839789888379	0.8948165600807809	0.883662954960944	0.9778630115649702	0.9065738066927127	0.8981824301581959	0.9023586101952827
BMES	4	2	Test	26917.234580099583	0.9710778507591257	0.8422046703296703	0.8684490084985835	0.8551255230125522	0.9710778507591257	0.8765608276846236	0.8700424929178471	0.8732894970677092
BMES	4	3	Dev	22378.69999691099	0.9807250496475994	0.8864571334540069	0.9065971053517334	0.8964140111490141	0.9807250496475994	0.915859255481897	0.9067653988556041	0.911289640591966
BMES	4	3	Test	22378.69999691099	0.9730375794120814	0.8479041916167664	0.8774787535410765	0.862438005742626	0.9730375794120814	0.8837871507385656	0.8792492917847026	0.8815123812904943
BMES	4	4	Dev	19719.08287318051	0.9814259569331413	0.8855794270833334	0.9156849545607539	0.9003806056594408	0.9814259569331413	0.9109291443850267	0.9173678895994615	0.9141371792721784
BMES	4	4	Test	19719.08287318051	0.9736836438031657	0.8518078424715668	0.8884560906515581	0.869746078516336	0.9736836438031657	0.8764182230755804	0.8889872521246459	0.8826579941988222
BMES	4	5	Dev	17510.960026926827	0.982827771504225	0.8983385425234414	0.919050824638169	0.9085766575160137	0.982827771504225	0.9213274932614556	0.920397172669135	0.9208620979962957
BMES	4	5	Test	17510.960026926827	0.9743727791536556	0.8608442004118051	0.8882790368271954	0.874346462181945	0.9743727791536556	0.882943143812709	0.8881019830028328	0.8855150498720099
BMES	4	6	Dev	15983.899975448847	0.9835870877302286	0.9122894780723695	0.9207337596768764	0.9164921685233268	0.9835870877302286	0.9327201498892863	0.9215752271962302	0.9271141962244983
BMES	4	6	Test	15983.899975448847	0.9761817594486917	0.8745857317285889	0.8877478753541076	0.8811176522273965	0.9761817594486917	0.8975138615632267	0.8884560906515581	0.8929620072960228
BMES	4	7	Dev	14906.300003126264	0.9844826914839765	0.9075144508670521	0.9247728037697744	0.9160623489205635	0.9844826914839765	0.9291139240506329	0.926455738808482	0.9277829274458582
BMES	4	7	Test	14906.300003126264	0.9759448691719608	0.8705110497237569	0.8927053824362606	0.8814685314685314	0.9759448691719608	0.8921308576480991	0.8932365439093485	0.8926833584004247
BMES	4	8	Dev	13537.990518437698	0.9842685253689498	0.9086999669202779	0.9246045102659037	0.9165832499165832	0.9842685253689498	0.9336275674758105	0.9256142712891282	0.929603650807065
BMES	4	8	Test	13537.990518437698	0.9762894368472058	0.878530583954254	0.8976628895184136	0.8879936947193274	0.9762894368472058	0.9011379800853485	0.8973087818696884	0.8992193044712561
BMES	4	9	Dev	12866.569787450135	0.9842879950157705	0.9071263609369845	0.9254459777852575	0.9161946017994002	0.9842879950157705	0.9300911854103343	0.9269606193200942	0.9285232636547539
BMES	4	9	Test	12866.569787450135	0.9754495531387962	0.8658515584639228	0.8902266288951841	0.8778699257965953	0.9754495531387962	0.889242745930644	0.8898725212464589	0.8895575221238937
BMES	4	10	Dev	12133.578772962093	0.9853393559440832	0.9197736351531292	0.9299899023897678	0.9248535564853556	0.9853393559440832	0.9373088685015291	0.928475260854931	0.9328711531958066
BMES	4	10	Test	12133.578772962093	0.9768493593194788	0.8788825264619122	0.8967776203966006	0.8877399000963982	0.9768493593194788	0.9022087638047738	0.8967776203966006	0.8994849937844077
BMES	4	11	Dev	11433.166715621948	0.9857871578209572	0.9201659751037344	0.9330191854594413	0.9265480070193031	0.9857871578209572	0.9356636271529889	0.932514304947829	0.934086311530681
BMES	4	11	Test	11433.166715621948	0.9772585334338323	0.8803670360110804	0.9003186968838527	0.8902310924369747	0.9772585334338323	0.8983560190913912	0.8997875354107648	0.8990712074303405
BMES	4	12	Dev	10841.7870800104	0.9854561738250068	0.9171087533156499	0.9309996634129922	0.9240020043427427	0.9854561738250068	0.935440256886936	0.9315045439246045	0.9334682519605364
BMES	4	12	Test	10841.7870800104	0.9766770754818563	0.8804933124891436	0.8974858356940509	0.8889083735203858	0.9766770754818563	0.898386238694804	0.8969546742209632	0.8976698857092229
BMES	4	13	Dev	10211.547075484646	0.9854367041781862	0.9208201366894483	0.9296533153820262	0.9252156435809397	0.9854367041781862	0.9373195175811109	0.9286435543588017	0.9329613661340773
BMES	4	13	Test	10211.547075484646	0.9776461720684828	0.8856043379394788	0.8964235127478754	0.8909810822701276	0.9776461720684828	0.903674634320371	0.8969546742209632	0.9003021148036254
BMES	4	14	Dev	9708.786112561822	0.9860013239359838	0.9221318279926947	0.9347021204981488	0.9283744254074383	0.9860013239359838	0.9348633142085724	0.9323460114439582	0.9336029659588809
BMES	4	14	Test	9708.786112561822	0.9772154624744266	0.8800904977375565	0.8953611898016998	0.8876601720203616	0.9772154624744266	0.8956783563584839	0.8953611898016998	0.8955197449973437
BMES	4	15	Dev	9214.999674571678	0.9856703399400335	0.9181577203445991	0.9326825984516998	0.9253631658039739	0.9856703399400335	0.937510584250635	0.9316728374284753	0.9345825947497257
