Tagset	Seed	Epoch	Dataset	Loss	Accuracy.seqeval	Precision.seqeval	Recall.seqeval	F1.seqeval	Accuracy.NCRFpp	Precision.NCRFpp	Recall.NCRFpp	F1.NCRFpp
BMES	7	1	Dev	73855.38021039963	0.9572641252287684	0.8194492854653189	0.7913160552002693	0.8051369863013698	0.9572641252287684	0.8499362593334547	0.785425782564793	0.8164086416513601
BMES	7	1	Test	73855.38021039963	0.9521266286206526	0.7778584392014519	0.7588526912181303	0.7682380354902313	0.9521266286206526	0.8070507960576194	0.7538951841359773	0.7795679238374222
BMES	7	2	Dev	42225.17288000882	0.9672715236945602	0.875575221238938	0.8325479636486032	0.85351966873706	0.9672715236945602	0.9045962277971068	0.8313699091215079	0.8664386564939052
BMES	7	2	Test	42225.17288000882	0.9605254657047486	0.8373831775700935	0.7932011331444759	0.8146935806510276	0.9605254657047486	0.8708357685563998	0.7914305949008499	0.8292366199795937
BMES	7	3	Dev	33700.116047248244	0.9723141622210973	0.8888501742160279	0.8586334567485695	0.8734805683958227	0.9723141622210973	0.9136974037600716	0.8588017502524402	0.8853994968335213
BMES	7	3	Test	33700.116047248244	0.9651771293205557	0.8531031950055087	0.8225920679886686	0.8375698575806743	0.9651771293205557	0.8814814814814815	0.8217067988668555	0.8505452212957024
BMES	7	4	Dev	29498.842974826694	0.9747089287800319	0.8915621240763018	0.873106698081454	0.8822379049400562	0.9747089287800319	0.9159026798307476	0.8742847526085493	0.8946099535043913
BMES	7	4	Test	29498.842974826694	0.9659524065898568	0.8482335976928623	0.8332152974504249	0.8406573776348697	0.9659524065898568	0.8751860119047619	0.8330382436260623	0.8535921625544267
BMES	7	5	Dev	25574.59949618578	0.9770258167516841	0.9042388879354728	0.8867384718949849	0.8954031778400883	0.9770258167516841	0.9280056328111248	0.8872433524065971	0.9071668243998967
BMES	7	5	Test	25574.59949618578	0.9690535156670614	0.8598703170028819	0.8452549575070821	0.8525	0.9690535156670614	0.8907154866430039	0.8441926345609065	0.8668302881556222
BMES	7	6	Dev	23044.68257278204	0.9771231649857871	0.9042407660738714	0.8899360484685291	0.8970313825275658	0.9771231649857871	0.927645409950946	0.8911141029956243	0.9090128755364807
BMES	7	6	Test	23044.68257278204	0.9702810380101217	0.8676020867062422	0.8539305949008499	0.8607120549656465	0.9702810380101217	0.8954309063893017	0.8535764872521246	0.8740029006526469
BMES	7	7	Dev	21239.196544818697	0.9775709668626611	0.9021312872975277	0.8904409289801414	0.8962479884814094	0.9775709668626611	0.9244428969359332	0.8936385055536856	0.908779736436762
BMES	7	7	Test	21239.196544818697	0.9703241089695273	0.8705903527717782	0.8564093484419264	0.8634416279900036	0.9703241089695273	0.8900349972370603	0.8555240793201133	0.8724383858445428
BMES	7	8	Dev	19438.335028514266	0.9790311903742066	0.9124423963133641	0.8996970716930327	0.906024913142954	0.9790311903742066	0.9298764572820603	0.8993604846852912	0.9143639319017879
BMES	7	8	Test	19438.335028514266	0.9714008829546679	0.8704997313272435	0.8604815864022662	0.8654616685958507	0.9714008829546679	0.8940677966101694	0.859242209631728	0.8763091368725171
BMES	7	9	Dev	17611.397820189595	0.9798489155406721	0.9082273112807464	0.9010434197239987	0.904621103320098	0.9798489155406721	0.9242972926366615	0.9020531807472232	0.9130397751469211
